61.0175	-174.138	466.297
60.0164	-206.469	461.301
29.072	-182.335	460.642
46.1857	-225.212	448.868
71.3078	-165.767	447.885
50.0299	-169.038	448.921
59.1391	-223.902	477.699
72.0294	-183.274	482.974
37.1907	-140.935	436.327
62.3102	-125.356	478.103
51.6125	-199.761	459.673
77.073	-232.833	457.274
63.464	-111.459	447.795
2.58143	-40.9375	444.266
106.504	-169.997	451.148
